
[-2.858151e+02, 3.722320e+04, -7.478627e+03, 8.191852e+03, 1.827548e+03, 4.547160e+03, -1.725350e+03, 8.183149e+01, 9.744624e+01, 8.839095e+01, 1.420820e+04, 3.435536e+01, -5.639285e-01, 1.054831e+01, 2.300547e+00, 1.987548e+00, 1.488364e+01, -2.218956e+01, 9.906314e+00, 7.062960e+00, -2.712588e+01, 3.539346e+00]
[5.496489e+03, 5.831750e+04, -8.835989e+03, 1.320845e+04, 3.113552e+03, -1.700148e+03, 1.197286e+03, 4.433127e+01, 5.714383e+01, 4.845302e+01, 3.435536e+01, 1.949886e+04, -3.940865e-01, 4.897145e+00, 6.732396e-01, 8.036846e-01, 9.725171e+00, -1.433742e+01, 6.504751e+00, 5.082399e+00, -1.792609e+01, 2.507419e+00]
[-2.917589e+01, -4.176030e+01, -1.283933e+01, -5.135653e+00, -1.041743e+00, 1.417644e+01, -3.999270e+00, -5.206900e+00, -4.839079e+00, -1.474883e+00, -5.639285e-01, -3.940865e-01, 6.355143e-01, -1.419748e+00, 1.758108e-01, -1.079900e-02, -7.545137e-01, 1.172662e+00, -5.011863e-01, -2.305507e-01, 1.328438e+00, -1.298469e-01]
[-3.210809e+02, 1.369618e+02, 3.558154e+01, 1.081483e+02, 2.218850e+01, 3.996590e+01, -7.339840e+00, 7.082808e+01, 6.481729e+01, 3.289274e+01, 1.054831e+01, 4.897145e+00, -1.419748e+00, 1.521788e+01, 6.182474e-01, 5.470459e-01, 1.261241e+01, -1.931217e+01, 8.273977e+00, 4.514051e+00, -2.240321e+01, 2.483909e+00]
[-1.986581e+02, -6.912609e+01, -2.324495e+01, 2.461734e+01, 5.097664e+00, 5.438669e+01, -1.393811e+01, 1.077836e+01, 9.693184e+00, 7.721777e+00, 2.300547e+00, 6.732396e-01, 1.758108e-01, 6.182474e-01, 1.803650e+00, 1.679886e-01, 2.424728e+00, -3.660337e+00, 1.574530e+00, 9.902579e-01, -4.345247e+00, 5.344964e-01]
[-7.360462e+01, -1.150026e+01, -5.617360e+00, 1.297939e+01, 2.820745e+00, 1.710876e+01, -4.332783e+00, 5.431432e+00, 6.250221e+00, 4.473852e+00, 1.987548e+00, 8.036846e-01, -1.079900e-02, 5.470459e-01, 1.679886e-01, 9.857087e+00, 1.543677e+00, -2.302863e+00, 1.030589e+00, 7.287314e-01, -2.814946e+00, 3.696804e-01]
[6.475088e+05, 1.114234e+06, 4.329581e+04, -2.917127e+04, -4.123023e+03, -1.163899e+05, 3.067915e+04, 1.190170e+02, 2.177135e+02, 5.365182e+02, 1.488364e+01, 9.725171e+00, -7.545137e-01, 1.261241e+01, 2.424728e+00, 1.543677e+00, 3.721059e+05, -4.158794e+05, 1.949253e+05, 3.893834e+05, -6.655111e+05, 1.506903e+05]
[-7.957137e+05, -1.208611e+06, -9.365536e+04, 4.109116e+04, 5.970948e+03, 2.554160e+05, -6.713207e+04, -1.808767e+02, -3.219480e+02, -7.039492e+02, -2.218956e+01, -1.433742e+01, 1.172662e+00, -1.931217e+01, -3.660337e+00, -2.302863e+00, -4.158794e+05, 6.365422e+05, -2.001335e+05, -3.297258e+05, 8.207969e+05, -1.112917e+05]
[3.149527e+05, 5.980800e+05, 1.705406e+04, -1.173089e+04, -1.788634e+03, -4.491232e+04, 1.188525e+04, 6.759629e+01, 1.395917e+02, 3.692700e+02, 9.906314e+00, 6.504751e+00, -5.011863e-01, 8.273977e+00, 1.574530e+00, 1.030589e+00, 1.949253e+05, -2.001335e+05, 1.109964e+05, 2.255143e+05, -3.492730e+05, 9.443287e+04]
[6.096320e+05, 1.197858e+06, 1.665005e+04, -2.199627e+04, -3.185954e+03, -4.145098e+04, 1.109640e+04, 2.313596e+01, 8.833027e+01, 5.178274e+02, 7.062960e+00, 5.082399e+00, -2.305507e-01, 4.514051e+00, 9.902578e-01, 7.287314e-01, 3.893834e+05, -3.297258e+05, 2.255143e+05, 4.952276e+05, -6.530474e+05, 2.125426e+05]
[-1.162740e+06, -1.992262e+06, -9.524412e+04, 5.156795e+04, 7.570057e+03, 2.588029e+05, -6.808568e+04, -1.920700e+02, -3.784305e+02, -1.084879e+03, -2.712588e+01, -1.792609e+01, 1.328438e+00, -2.240321e+01, -4.345247e+00, -2.814946e+00, -6.655111e+05, 8.207969e+05, -3.492730e+05, -6.530474e+05, 1.255747e+06, -2.482685e+05]
[2.180940e+05, 4.724672e+05, 1.693749e+03, -5.958455e+03, -9.319041e+02, -2.415133e+03, 7.458991e+02, 1.433737e+01, 3.968926e+01, 2.411414e+02, 3.539346e+00, 2.507419e+00, -1.298469e-01, 2.483909e+00, 5.344964e-01, 3.696804e-01, 1.506903e+05, -1.112917e+05, 9.443287e+04, 2.125426e+05, -2.482685e+05, 9.850894e+04]



mode= LSST_Y1 1.300000e+04 1.210000e+01 2.000000e+01[1.590060e+06, 1.624032e+06, 1.787205e+05, -8.976384e+04, -1.576278e+04, -5.528432e+05, 1.394823e+05, -2.079946e+04, -1.757440e+04, -6.630935e+03, -1.676210e+03, 9.310054e+03, -7.757593e+01, -7.162136e+02, -4.791073e+02, -1.983552e+02, 3.882465e+05, -4.717964e+05, 1.872609e+05, 3.675770e+05, -6.921817e+05, 1.303548e+05]
[1.624032e+06, 3.217242e+06, -9.578329e+03, 1.070815e+05, 2.489817e+04, -3.519566e+05, 8.860371e+04, 3.024844e+04, 4.981063e+04, 8.002135e+04, 6.451930e+04, 1.027886e+05, -5.637696e+01, -7.872928e+01, -1.885623e+02, -7.058421e+01, 6.678308e+05, -7.224505e+05, 3.565921e+05, 7.174849e+05, -1.190689e+06, 2.816378e+05]
[1.787205e+05, -9.578329e+03, 7.421842e+04, -3.604179e+04, -7.263792e+03, -1.322749e+05, 3.442057e+04, -4.715083e+03, -9.019423e+03, -1.274405e+04, -1.296438e+04, -1.549435e+04, -3.537358e+01, 1.097272e+02, -6.006826e+01, -1.313828e+01, 2.588324e+04, -5.460076e+04, 1.010939e+04, 1.082588e+04, -5.611165e+04, 1.280964e+03]
[-8.976384e+04, 1.070815e+05, -3.604179e+04, 4.778011e+04, 9.913537e+03, 1.978070e+04, -5.555230e+03, 7.307524e+03, 1.244112e+04, 1.856029e+04, 1.462174e+04, 2.346942e+04, -3.400611e+00, 1.770948e+02, 5.483836e+01, 2.964001e+01, -1.833364e+04, 2.487854e+04, -7.292665e+03, -1.462465e+04, 3.202044e+04, -4.055528e+03]
[-1.576278e+04, 2.489817e+04, -7.263792e+03, 9.913537e+03, 2.130492e+03, 3.391841e+03, -9.048472e+02, 9.957175e+02, 2.166793e+03, 3.717893e+03, 3.277551e+03, 5.535458e+03, -1.064131e+00, 3.810619e+01, 1.091876e+01, 6.621196e+00, -2.517490e+03, 3.534117e+03, -1.071110e+03, -2.026019e+03, 4.554476e+03, -5.915717e+02]
[-5.528432e+05, -3.519566e+05, -1.322749e+05, 1.978070e+04, 3.391841e+03, 6.645795e+05, -1.305213e+05, -9.181177e+02, -2.116709e+03, -3.389866e+03, 8.028652e+03, -3.630685e+03, 3.927568e+01, 7.000161e+01, 1.361153e+02, 4.471733e+01, -7.147602e+04, 1.506655e+05, -2.751404e+04, -2.973089e+04, 1.558526e+05, -3.227092e+03]
[1.394823e+05, 8.860371e+04, 3.442057e+04, -5.555230e+03, -9.048472e+02, -1.305213e+05, 3.202626e+04, -3.108594e+02, -5.724403e+02, 6.348869e+02, -2.978462e+03, 2.222505e+03, -1.103053e+01, -9.035851e+00, -3.442953e+01, -1.097184e+01, 1.877824e+04, -3.955367e+04, 7.255770e+03, 7.842740e+03, -4.089884e+04, 8.799286e+02]
[-2.079946e+04, 3.024844e+04, -4.715083e+03, 7.307524e+03, 9.957175e+02, -9.181177e+02, -3.108594e+02, 1.840064e+04, 5.102549e+02, 4.083129e+02, 1.222810e+02, 7.882578e+01, -4.542364e+00, 9.305345e+01, 2.058431e+01, 8.374711e+00, -1.822018e+02, 5.261540e+01, -3.163282e+01, -3.386736e+02, 2.413330e+02, -8.239037e+01]
[-1.757440e+04, 4.981063e+04, -9.019423e+03, 1.244112e+04, 2.166793e+03, -2.116709e+03, -5.724403e+02, 5.102549e+02, 2.512015e+04, 5.358644e+02, 1.871950e+02, 1.234786e+02, -2.825145e+00, 9.293947e+01, 2.558752e+01, 1.183182e+01, -7.194219e+01, -7.691481e+01, 2.226912e+01, -2.908502e+02, 9.094217e+01, -9.226737e+01]
[-6.630935e+03, 8.002135e+04, -1.274405e+04, 1.856029e+04, 3.717893e+03, -3.389866e+03, 6.348869e+02, 4.083129e+02, 5.358644e+02, 3.303192e+04, 2.350045e+02, 1.312253e+02, -1.144093e+00, 5.341845e+01, 1.630723e+01, 1.083437e+01, 2.803988e+02, -4.576165e+02, 2.411181e+02, 1.536483e+02, -6.054599e+02, 8.774402e+01]
[-1.676210e+03, 6.451930e+04, -1.296438e+04, 1.462174e+04, 3.277551e+03, 8.028652e+03, -2.978462e+03, 1.222810e+02, 1.871950e+02, 2.350045e+02, 2.503509e+04, 1.047503e+02, -1.687403e+00, 2.047989e+01, 2.953027e+00, 4.520064e+00, -1.973074e+00, -8.497096e+00, 3.964622e+00, -1.414993e+01, -1.521140e+00, -3.378979e+00]
[9.310054e+03, 1.027886e+05, -1.549435e+04, 2.346942e+04, 5.535458e+03, -3.630685e+03, 2.222505e+03, 7.882578e+01, 1.234786e+02, 1.312253e+02, 1.047503e+02, 3.447076e+04, -1.119179e+00, 1.109317e+01, 1.010577e+00, 2.153120e+00, -2.147278e+00, -5.589116e+00, 2.523493e+00, -1.137694e+01, 2.135984e-01, -2.865580e+00]
[-7.757593e+01, -5.637696e+01, -3.537358e+01, -3.400611e+00, -1.064131e+00, 3.927568e+01, -1.103053e+01, -4.542364e+00, -2.825145e+00, -1.144093e+00, -1.687403e+00, -1.119179e+00, 9.917732e-01, -3.327333e+00, 5.034544e-01, 1.606205e-02, -2.286136e-01, 2.566235e-01, -1.285463e-01, -1.795272e-01, 3.704980e-01, -3.853108e-02]
[-7.162136e+02, -7.872928e+01, 1.097272e+02, 1.770948e+02, 3.810619e+01, 7.000161e+01, -9.035851e+00, 9.305345e+01, 9.293947e+01, 5.341845e+01, 2.047989e+01, 1.109317e+01, -3.327333e+00, 3.136438e+01, 9.883326e-01, 1.088123e+00, -8.455533e+00, -1.794542e+00, 4.881279e-01, -2.124270e+01, 9.874764e+00, -5.682959e+00]
[-4.791073e+02, -1.885623e+02, -6.006826e+01, 5.483836e+01, 1.091876e+01, 1.361153e+02, -3.442953e+01, 2.058431e+01, 2.558752e+01, 1.630723e+01, 2.953027e+00, 1.010577e+00, 5.034544e-01, 9.883326e-01, 2.870330e+00, 4.467161e-01, -3.632920e+00, 3.669534e-02, -1.656274e-01, -8.077975e+00, 4.513539e+00, -2.134010e+00]
[-1.983552e+02, -7.058421e+01, -1.313828e+01, 2.964001e+01, 6.621196e+00, 4.471733e+01, -1.097184e+01, 8.374711e+00, 1.183182e+01, 1.083437e+01, 4.520064e+00, 2.153120e+00, 1.606205e-02, 1.088123e+00, 4.467161e-01, 1.001573e+01, -7.736116e-01, -6.265366e-01, 2.622249e-01, -2.485906e+00, 6.988125e-01, -6.499313e-01]
[3.882465e+05, 6.678308e+05, 2.588324e+04, -1.833364e+04, -2.517490e+03, -7.147602e+04, 1.877824e+04, -1.822018e+02, -7.194219e+01, 2.803988e+02, -1.973074e+00, -2.147278e+00, -2.286136e-01, -8.455533e+00, -3.632920e+00, -7.736116e-01, 2.283754e+05, -2.532905e+05, 1.186965e+05, 2.406330e+05, -4.073843e+05, 9.280244e+04]
[-4.717964e+05, -7.224505e+05, -5.460076e+04, 2.487854e+04, 3.534117e+03, 1.506655e+05, -3.955367e+04, 5.261540e+01, -7.691481e+01, -4.576165e+02, -8.497096e+00, -5.589116e+00, 2.566235e-01, -1.794542e+00, 3.669530e-02, -6.265366e-01, -2.532905e+05, 3.808313e+05, -1.217712e+05, -2.056235e+05, 4.970520e+05, -6.998262e+04]
[1.872609e+05, 3.565921e+05, 1.010939e+04, -7.292665e+03, -1.071110e+03, -2.751404e+04, 7.255770e+03, -3.163282e+01, 2.226912e+01, 2.411181e+02, 3.964622e+00, 2.523493e+00, -1.285463e-01, 4.881279e-01, -1.656274e-01, 2.622249e-01, 1.186965e+05, -1.217712e+05, 6.712706e+04, 1.375143e+05, -2.125675e+05, 5.733396e+04]
[3.675770e+05, 7.174849e+05, 1.082588e+04, -1.462465e+04, -2.026019e+03, -2.973089e+04, 7.842740e+03, -3.386736e+02, -2.908502e+02, 1.536483e+02, -1.414993e+01, -1.137694e+01, -1.795272e-01, -2.124270e+01, -8.077975e+00, -2.485906e+00, 2.406330e+05, -2.056235e+05, 1.375143e+05, 3.059952e+05, -4.039552e+05, 1.301970e+05]
[-6.921817e+05, -1.190689e+06, -5.611165e+04, 3.202044e+04, 4.554476e+03, 1.558526e+05, -4.089884e+04, 2.413330e+02, 9.094217e+01, -6.054599e+02, -1.521140e+00, 2.135984e-01, 3.704979e-01, 9.874764e+00, 4.513539e+00, 6.988125e-01, -4.073843e+05, 4.970520e+05, -2.125675e+05, -4.039552e+05, 7.667948e+05, -1.534815e+05]
[1.303548e+05, 2.816378e+05, 1.280964e+03, -4.055528e+03, -5.915717e+02, -3.227092e+03, 8.799286e+02, -8.239037e+01, -9.226737e+01, 8.774402e+01, -3.378979e+00, -2.865580e+00, -3.853108e-02, -5.682959e+00, -2.134010e+00, -6.499313e-01, 9.280244e+04, -6.998262e+04, 5.733396e+04, 1.301970e+05, -1.534815e+05, 5.985470e+04]



mode= LSST_Y1 1.600000e+04 1.510000e+01 2.500000e+01[1.926655e+06, 1.694729e+06, 2.344144e+05, -1.171420e+05, -2.247797e+04, -7.045717e+05, 1.776089e+05, -3.035909e+04, -2.829529e+04, -1.353629e+04, -4.440797e+03, 9.614931e+03, -5.644596e+01, -1.613697e+03, -7.547812e+02, -3.599030e+02, 3.218124e+05, -3.869203e+05, 1.537479e+05, 3.072455e+05, -5.702722e+05, 1.079932e+05]
[1.694729e+06, 3.282492e+06, -1.432041e+04, 1.483683e+05, 3.218770e+04, -4.210142e+05, 1.054210e+05, 3.850454e+04, 6.247123e+04, 9.925652e+04, 8.036585e+04, 1.268392e+05, -8.122301e+01, -2.599308e+02, -3.266291e+02, -1.389059e+02, 5.509480e+05, -5.942659e+05, 2.930046e+05, 5.924900e+05, -9.802614e+05, 2.316958e+05]
[2.344144e+05, -1.432041e+04, 9.844337e+04, -4.395958e+04, -8.972734e+03, -1.691411e+05, 4.430222e+04, -5.730052e+03, -1.126845e+04, -1.577108e+04, -1.593957e+04, -1.904258e+04, -5.304236e+01, 1.467444e+02, -9.626770e+01, -2.432499e+01, 2.167185e+04, -4.458832e+04, 8.331226e+03, 9.858477e+03, -4.632262e+04, 1.285912e+03]
[-1.171420e+05, 1.483683e+05, -4.395958e+04, 6.247564e+04, 1.310294e+04, 2.363203e+04, -6.586144e+03, 1.019464e+04, 1.700080e+04, 2.436121e+04, 1.886259e+04, 2.980172e+04, -1.919000e+01, 3.675548e+02, 8.162949e+01, 5.313734e+01, -1.606863e+04, 2.100560e+04, -6.314103e+03, -1.364701e+04, 2.783079e+04, -3.884825e+03]
[-2.247797e+04, 3.218770e+04, -8.972734e+03, 1.310294e+04, 2.846866e+03, 4.438379e+03, -1.162690e+03, 1.440777e+03, 2.993998e+03, 4.893142e+03, 4.233436e+03, 7.069626e+03, -4.445692e+00, 7.852462e+01, 1.661851e+01, 1.222233e+01, -2.179362e+03, 2.940802e+03, -9.054655e+02, -1.866228e+03, 3.890857e+03, -5.493931e+02]
[-7.045717e+05, -4.210142e+05, -1.691411e+05, 2.363203e+04, 4.438379e+03, 8.063812e+05, -1.630925e+05, -6.375063e+02, -1.700359e+03, -3.734800e+03, 1.005991e+04, -5.246735e+03, 5.099677e+01, 2.367056e+02, 2.299819e+02, 8.982870e+01, -6.119315e+04, 1.243276e+05, -2.333069e+04, -2.899648e+04, 1.312106e+05, -4.118252e+03]
[1.776089e+05, 1.054210e+05, 4.430222e+04, -6.586144e+03, -1.162690e+03, -1.630925e+05, 3.999584e+04, -4.911842e+02, -9.266500e+02, 6.912577e+02, -3.642624e+03, 2.892989e+03, -1.496085e+01, -4.101220e+01, -5.717131e+01, -2.137757e+01, 1.602197e+04, -3.259645e+04, 6.129975e+03, 7.557362e+03, -3.433552e+04, 1.074527e+03]
[-3.035909e+04, 3.850454e+04, -5.730052e+03, 1.019464e+04, 1.440777e+03, -6.375063e+02, -4.911842e+02, 2.351390e+04, 1.198896e+03, 8.757504e+02, 3.182980e+02, 1.240884e+02, -1.063467e+01, 1.739082e+02, 3.298016e+01, 1.430045e+01, -3.789581e+02, 1.606922e+02, -8.096956e+01, -6.432606e+02, 5.217527e+02, -1.647140e+02]
[-2.829529e+04, 6.247123e+04, -1.126845e+04, 1.700080e+04, 2.993998e+03, -1.700359e+03, -9.266500e+02, 1.198896e+03, 3.212734e+04, 1.200742e+03, 4.877039e+02, 2.014138e+02, -1.044940e+01, 1.857866e+02, 3.829613e+01, 2.078321e+01, -3.362266e+02, 9.017620e+01, -6.252539e+01, -7.158578e+02, 5.104388e+02, -2.335160e+02]
[-1.353629e+04, 9.925652e+04, -1.577108e+04, 2.436121e+04, 4.893142e+03, -3.734800e+03, 6.912577e+02, 8.757504e+02, 1.200742e+03, 4.163483e+04, 5.577632e+02, 2.258118e+02, -8.117466e+00, 1.148449e+02, 1.973477e+01, 1.853404e+01, 4.485922e+01, -2.751563e+02, 1.421119e+02, -2.440711e+02, -1.728305e+02, -7.210910e+01]
[-4.440797e+03, 8.036585e+04, -1.593957e+04, 1.886259e+04, 4.233436e+03, 1.005991e+04, -3.642624e+03, 3.182980e+02, 4.877039e+02, 5.577632e+02, 3.132105e+04, 2.293268e+02, -6.301935e+00, 4.520194e+01, -3.178756e-01, 6.769667e+00, -2.921084e+01, 2.369488e+00, -1.877235e+00, -6.716126e+01, 4.019830e+01, -2.097480e+01]
[9.614931e+03, 1.268392e+05, -1.904258e+04, 2.980172e+04, 7.069626e+03, -5.246735e+03, 2.892989e+03, 1.240884e+02, 2.014138e+02, 2.258118e+02, 2.293268e+02, 4.327948e+04, -1.592927e+00, 2.438628e+01, 5.032375e+00, 6.013895e+00, -1.244995e+01, 1.100915e+00, -8.868699e-01, -2.861379e+01, 1.727465e+01, -9.008840e+00]
[-5.644596e+01, -8.122301e+01, -5.304236e+01, -1.919000e+01, -4.445692e+00, 5.099677e+01, -1.496085e+01, -1.063467e+01, -1.044940e+01, -8.117466e+00, -6.301935e+00, -1.592927e+00, 1.394986e+00, -5.233040e+00, 9.376321e-01, 6.406126e-02, 6.347775e-01, 2.830104e-02, 4.119238e-03, 1.652796e+00, -9.143116e-01, 5.640718e-01]
[-1.613697e+03, -2.599308e+02, 1.467444e+02, 3.675548e+02, 7.852462e+01, 2.367056e+02, -4.101220e+01, 1.739082e+02, 1.857866e+02, 1.148449e+02, 4.520194e+01, 2.438628e+01, -5.233040e+00, 4.931490e+01, 2.181238e+00, 2.110502e+00, -3.209112e+01, 1.087919e+01, -5.864873e+00, -6.072355e+01, 4.552308e+01, -1.794228e+01]
[-7.547812e+02, -3.266291e+02, -9.626770e+01, 8.162949e+01, 1.661851e+01, 2.299819e+02, -5.717131e+01, 3.298016e+01, 3.829613e+01, 1.973477e+01, -3.178756e-01, 5.032375e+00, 9.376321e-01, 2.181238e+00, 4.522086e+00, 9.641805e-01, -9.772331e+00, 3.960370e+00, -2.083624e+00, -1.728175e+01, 1.381889e+01, -4.900379e+00]
[-3.599030e+02, -1.389059e+02, -2.432499e+01, 5.313734e+01, 1.222233e+01, 8.982870e+01, -2.137757e+01, 1.430045e+01, 2.078321e+01, 1.853404e+01, 6.769667e+00, 6.013895e+00, 6.406126e-02, 2.110502e+00, 9.641805e-01, 1.028802e+01, -3.394468e+00, 8.889568e-01, -5.089249e-01, -6.887884e+00, 4.816227e+00, -2.100329e+00]
[3.218124e+05, 5.509480e+05, 2.167185e+04, -1.606863e+04, -2.179362e+03, -6.119315e+04, 1.602197e+04, -3.789581e+02, -3.362266e+02, 4.485922e+01, -2.921084e+01, -1.244995e+01, 6.347774e-01, -3.209112e+01, -9.772331e+00, -3.394468e+00, 1.923454e+05, -2.120659e+05, 9.943034e+04, 2.042460e+05, -3.428442e+05, 7.867791e+04]
[-3.869203e+05, -5.942659e+05, -4.458832e+04, 2.100560e+04, 2.940802e+03, 1.243276e+05, -3.259645e+04, 1.606922e+02, 9.017620e+01, -2.751563e+02, 2.369487e+00, 1.100915e+00, 2.830109e-02, 1.087919e+01, 3.960370e+00, 8.889568e-01, -2.120659e+05, 3.155575e+05, -1.018025e+05, -1.749832e+05, 4.152196e+05, -5.989956e+04]
[1.537479e+05, 2.930046e+05, 8.331226e+03, -6.314103e+03, -9.054655e+02, -2.333069e+04, 6.129975e+03, -8.096956e+01, -6.252539e+01, 1.421119e+02, -1.877235e+00, -8.868699e-01, 4.119225e-03, -5.864873e+00, -2.083624e+00, -5.089249e-01, 9.943034e+04, -1.018025e+05, 5.596176e+04, 1.156321e+05, -1.780996e+05, 4.811005e+04]
[3.072455e+05, 5.924900e+05, 9.858477e+03, -1.364701e+04, -1.866228e+03, -2.899648e+04, 7.557362e+03, -6.432606e+02, -7.158578e+02, -2.440711e+02, -6.716126e+01, -2.861379e+01, 1.652796e+00, -6.072355e+01, -1.728175e+01, -6.887884e+00, 2.042460e+05, -1.749832e+05, 1.156321e+05, 2.607617e+05, -3.433761e+05, 1.104070e+05]
[-5.702722e+05, -9.802614e+05, -4.632262e+04, 2.783079e+04, 3.890857e+03, 1.312106e+05, -3.433552e+04, 5.217527e+02, 5.104388e+02, -1.728305e+02, 4.019829e+01, 1.727465e+01, -9.143116e-01, 4.552308e+01, 1.381889e+01, 4.816227e+00, -3.428442e+05, 4.152196e+05, -1.780996e+05, -3.433761e+05, 6.449661e+05, -1.305440e+05]
[1.079932e+05, 2.316958e+05, 1.285912e+03, -3.884825e+03, -5.493931e+02, -4.118252e+03, 1.074527e+03, -1.647140e+02, -2.335160e+02, -7.210910e+01, -2.097480e+01, -9.008840e+00, 5.640718e-01, -1.794228e+01, -4.900379e+00, -2.100329e+00, 7.867791e+04, -5.989956e+04, 4.811005e+04, 1.104070e+05, -1.305440e+05, 5.048906e+04]


